date,asset,strike,type,open_interest
2026-07-08,ES,170.0,Put,7.0
2026-07-08,ES,180.0,Put,101.0
2026-07-08,ES,190.0,Put,286.0
2026-07-08,ES,200.0,Put,1801.0
2026-07-08,ES,210.0,Put,131.0
2026-07-08,ES,230.0,Put,127.0
2026-07-08,ES,240.0,Put,62.0
2026-07-08,ES,250.0,Put,119.0
2026-07-08,ES,260.0,Put,38.0
2026-07-08,ES,270.0,Put,22.0
2026-07-08,ES,280.0,Put,48.0
2026-07-08,ES,290.0,Put,380.0
2026-07-08,ES,300.0,Put,1418.0
2026-07-08,ES,310.0,Put,558.0
2026-07-08,ES,320.0,Put,201.0
2026-07-08,ES,325.0,Put,51.0
2026-07-08,ES,330.0,Put,63.0
2026-07-08,ES,340.0,Put,56.0
2026-07-08,ES,345.0,Put,44.0
2026-07-08,ES,350.0,Put,197.0
2026-07-08,ES,355.0,Put,21.0
2026-07-08,ES,360.0,Put,41.0
2026-07-08,ES,365.0,Put,21.0
2026-07-08,ES,370.0,Put,103.0
2026-07-08,ES,380.0,Put,207.0
2026-07-08,ES,385.0,Put,30.0
2026-07-08,ES,390.0,Put,67.0
2026-07-08,ES,395.0,Put,16.0
2026-07-08,ES,400.0,Put,561.0
2026-07-08,ES,405.0,Put,330.0
2026-07-08,ES,410.0,Put,1242.0
2026-07-08,ES,415.0,Put,25.0
2026-07-08,ES,420.0,Put,101.0
2026-07-08,ES,425.0,Put,73.0
2026-07-08,ES,435.0,Put,21.0
2026-07-08,ES,440.0,Put,35.0
2026-07-08,ES,450.0,Put,494.0
2026-07-08,ES,460.0,Put,106.0
2026-07-08,ES,465.0,Put,10.0
2026-07-08,ES,470.0,Put,143.0
2026-07-08,ES,475.0,Put,79.0
2026-07-08,ES,480.0,Put,137.0
2026-07-08,ES,485.0,Put,48.0
2026-07-08,ES,490.0,Put,55.0
2026-07-08,ES,500.0,Put,1293.0
2026-07-08,ES,505.0,Put,170.0
2026-07-08,ES,510.0,Put,74.0
2026-07-08,ES,515.0,Put,69.0
2026-07-08,ES,520.0,Put,234.0
2026-07-08,ES,525.0,Put,660.0
2026-07-08,ES,530.0,Put,287.0
2026-07-08,ES,535.0,Put,5175.0
2026-07-08,ES,540.0,Put,100.0
2026-07-08,ES,545.0,Put,221.0
2026-07-08,ES,550.0,Put,3196.0
2026-07-08,ES,555.0,Put,170.0
2026-07-08,ES,560.0,Put,166.0
2026-07-08,ES,565.0,Put,206.0
2026-07-08,ES,570.0,Put,148.0
2026-07-08,ES,575.0,Put,423.0
2026-07-08,ES,580.0,Put,930.0
2026-07-08,ES,585.0,Put,361.0
2026-07-08,ES,590.0,Put,1310.0
2026-07-08,ES,595.0,Put,997.0
2026-07-08,ES,600.0,Put,1940.0
2026-07-08,ES,605.0,Put,1242.0
2026-07-08,ES,610.0,Put,880.0
2026-07-08,ES,615.0,Put,103.0
2026-07-08,ES,620.0,Put,676.0
2026-07-08,ES,625.0,Put,680.0
2026-07-08,ES,630.0,Put,555.0
2026-07-08,ES,635.0,Put,518.0
2026-07-08,ES,640.0,Put,514.0
2026-07-08,ES,645.0,Put,200.0
2026-07-08,ES,650.0,Put,1278.0
2026-07-08,ES,655.0,Put,357.0
2026-07-08,ES,660.0,Put,1814.0
2026-07-08,ES,665.0,Put,1163.0
2026-07-08,ES,670.0,Put,1042.0
2026-07-08,ES,675.0,Put,1149.0
2026-07-08,ES,680.0,Put,751.0
2026-07-08,ES,685.0,Put,1324.0
2026-07-08,ES,690.0,Put,1567.0
2026-07-08,ES,695.0,Put,391.0
2026-07-08,ES,700.0,Put,520.0
2026-07-08,ES,705.0,Put,378.0
2026-07-08,ES,710.0,Put,602.0
2026-07-08,ES,715.0,Put,439.0
2026-07-08,ES,720.0,Put,451.0
2026-07-08,ES,725.0,Put,231.0
2026-07-08,ES,730.0,Put,160.0
2026-07-08,ES,735.0,Put,686.0
2026-07-08,ES,740.0,Put,3838.0
2026-07-08,GC,378.0,Call,207.0
2026-07-08,GC,379.0,Call,298.0
2026-07-08,GC,380.0,Call,763.0
2026-07-08,GC,381.0,Call,414.0
2026-07-08,GC,382.0,Call,362.0
2026-07-08,GC,383.0,Call,302.0
2026-07-08,GC,384.0,Call,741.0
2026-07-08,GC,385.0,Call,1753.0
2026-07-08,GC,386.0,Call,519.0
2026-07-08,GC,387.0,Call,387.0
2026-07-08,GC,388.0,Call,434.0
2026-07-08,GC,389.0,Call,291.0
2026-07-08,GC,390.0,Call,1304.0
2026-07-08,GC,391.0,Call,229.0
2026-07-08,GC,392.0,Call,157.0
2026-07-08,GC,393.0,Call,176.0
2026-07-08,GC,394.0,Call,128.0
2026-07-08,GC,395.0,Call,988.0
2026-07-08,GC,396.0,Call,89.0
2026-07-08,GC,397.0,Call,67.0
2026-07-08,GC,398.0,Call,65.0
2026-07-08,GC,399.0,Call,64.0
2026-07-08,GC,400.0,Call,303.0
2026-07-08,GC,401.0,Call,66.0
2026-07-08,GC,402.0,Call,64.0
2026-07-08,GC,403.0,Call,64.0
2026-07-08,GC,404.0,Call,110.0
2026-07-08,GC,405.0,Call,77.0
2026-07-08,GC,406.0,Call,123.0
2026-07-08,GC,407.0,Call,57.0
2026-07-08,GC,408.0,Call,77.0
2026-07-08,GC,409.0,Call,63.0
2026-07-08,GC,410.0,Call,102.0
2026-07-08,GC,411.0,Call,59.0
2026-07-08,GC,412.0,Call,57.0
2026-07-08,GC,413.0,Call,66.0
2026-07-08,GC,414.0,Call,65.0
2026-07-08,GC,415.0,Call,271.0
2026-07-08,GC,416.0,Call,57.0
2026-07-08,GC,417.0,Call,58.0
2026-07-08,GC,418.0,Call,65.0
2026-07-08,GC,419.0,Call,58.0
2026-07-08,GC,420.0,Call,92.0
2026-07-08,GC,421.0,Call,60.0
2026-07-08,GC,422.0,Call,68.0
2026-07-08,GC,423.0,Call,59.0
2026-07-08,GC,424.0,Call,61.0
2026-07-08,GC,425.0,Call,1842.0
2026-07-08,GC,426.0,Call,41.0
2026-07-08,GC,427.0,Call,45.0
2026-07-08,GC,428.0,Call,47.0
2026-07-08,GC,429.0,Call,41.0
2026-07-08,GC,430.0,Call,36.0
2026-07-08,GC,431.0,Call,31.0
2026-07-08,GC,432.0,Call,25.0
2026-07-08,GC,433.0,Call,26.0
2026-07-08,GC,434.0,Call,25.0
2026-07-08,GC,435.0,Call,25.0
2026-07-08,GC,436.0,Call,28.0
2026-07-08,GC,437.0,Call,26.0
2026-07-08,GC,438.0,Call,16.0
2026-07-08,GC,439.0,Call,13.0
2026-07-08,GC,440.0,Call,46.0
2026-07-08,GC,445.0,Call,12.0
2026-07-08,GC,450.0,Call,108.0
2026-07-08,GC,455.0,Call,11.0
2026-07-08,GC,460.0,Call,20.0
2026-07-08,GC,465.0,Call,11.0
2026-07-08,GC,470.0,Call,11.0
2026-07-08,GC,475.0,Call,13.0
2026-07-08,GC,480.0,Call,11.0
2026-07-08,GC,485.0,Call,13.0
2026-07-08,GC,490.0,Call,1.0
2026-07-08,GC,495.0,Call,1.0
2026-07-08,GC,500.0,Call,139.0
2026-07-08,GC,275.0,Put,2.0
2026-07-08,GC,280.0,Put,5.0
2026-07-08,GC,285.0,Put,21.0
2026-07-08,GC,290.0,Put,12.0
2026-07-08,GC,295.0,Put,5.0
2026-07-08,GC,300.0,Put,16.0
2026-07-08,GC,305.0,Put,5.0
2026-07-08,GC,310.0,Put,156.0
2026-07-08,GC,315.0,Put,168.0
2026-07-08,GC,320.0,Put,186.0
2026-07-08,GC,325.0,Put,214.0
2026-07-08,GC,330.0,Put,237.0
2026-07-08,GC,335.0,Put,233.0
2026-07-08,GC,340.0,Put,251.0
2026-07-08,GC,341.0,Put,63.0
2026-07-08,GC,342.0,Put,60.0
2026-07-08,GC,343.0,Put,60.0
2026-07-08,GC,344.0,Put,64.0
2026-07-08,GC,345.0,Put,300.0
2026-07-08,GC,346.0,Put,70.0
2026-07-08,GC,347.0,Put,76.0
2026-07-08,GC,348.0,Put,112.0
2026-07-08,GC,349.0,Put,95.0
2026-07-08,GC,350.0,Put,461.0
2026-07-08,GC,351.0,Put,514.0
2026-07-08,GC,352.0,Put,135.0
2026-07-08,GC,353.0,Put,149.0
2026-07-08,GC,354.0,Put,156.0
2026-07-08,GC,355.0,Put,399.0
2026-07-08,GC,356.0,Put,135.0
2026-07-08,GC,357.0,Put,1301.0
2026-07-08,GC,358.0,Put,122.0
2026-07-08,GC,359.0,Put,103.0
2026-07-08,GC,360.0,Put,621.0
2026-07-08,GC,361.0,Put,91.0
2026-07-08,GC,362.0,Put,273.0
2026-07-08,GC,363.0,Put,572.0
2026-07-08,GC,364.0,Put,21.0
2026-07-08,GC,365.0,Put,689.0
2026-07-08,GC,366.0,Put,247.0
2026-07-08,GC,367.0,Put,47.0
2026-07-08,GC,368.0,Put,247.0
2026-07-08,GC,369.0,Put,161.0
2026-07-08,GC,370.0,Put,537.0
2026-07-08,GC,371.0,Put,247.0
2026-07-08,GC,372.0,Put,200.0
2026-07-08,GC,373.0,Put,164.0
2026-07-08,GC,374.0,Put,305.0
2026-07-08,GC,375.0,Put,911.0
2026-07-08,GC,376.0,Put,1511.0
2026-07-08,GC,377.0,Put,238.0
2026-07-08,GC,378.0,Call,464.0
2026-07-08,GC,379.0,Call,578.0
2026-07-08,GC,380.0,Call,1389.0
2026-07-08,GC,381.0,Call,363.0
2026-07-08,GC,382.0,Call,325.0
2026-07-08,GC,383.0,Call,2510.0
2026-07-08,GC,384.0,Call,658.0
2026-07-08,GC,385.0,Call,714.0
2026-07-08,GC,386.0,Call,671.0
2026-07-08,GC,387.0,Call,761.0
2026-07-08,GC,388.0,Call,781.0
2026-07-08,GC,389.0,Call,1053.0
2026-07-08,GC,390.0,Call,4321.0
2026-07-08,GC,391.0,Call,1563.0
2026-07-08,GC,392.0,Call,865.0
2026-07-08,GC,393.0,Call,728.0
2026-07-08,GC,394.0,Call,267.0
2026-07-08,GC,395.0,Call,6781.0
2026-07-08,GC,396.0,Call,250.0
2026-07-08,GC,397.0,Call,158.0
2026-07-08,GC,397.5,Call,180.0
2026-07-08,GC,398.0,Call,335.0
2026-07-08,GC,399.0,Call,859.0
2026-07-08,GC,400.0,Call,2513.0
2026-07-08,GC,401.0,Call,167.0
2026-07-08,GC,402.0,Call,97.0
2026-07-08,GC,402.5,Call,384.0
2026-07-08,GC,403.0,Call,112.0
2026-07-08,GC,404.0,Call,869.0
2026-07-08,GC,405.0,Call,275.0
2026-07-08,GC,406.0,Call,70.0
2026-07-08,GC,407.0,Call,142.0
2026-07-08,GC,407.5,Call,301.0
2026-07-08,GC,408.0,Call,58.0
2026-07-08,GC,409.0,Call,76.0
2026-07-08,GC,410.0,Call,405.0
2026-07-08,GC,411.0,Call,278.0
2026-07-08,GC,412.0,Call,61.0
2026-07-08,GC,412.5,Call,46.0
2026-07-08,GC,413.0,Call,61.0
2026-07-08,GC,414.0,Call,65.0
2026-07-08,GC,415.0,Call,372.0
2026-07-08,GC,416.0,Call,167.0
2026-07-08,GC,417.0,Call,48.0
2026-07-08,GC,417.5,Call,48.0
2026-07-08,GC,418.0,Call,58.0
2026-07-08,GC,419.0,Call,151.0
2026-07-08,GC,420.0,Call,598.0
2026-07-08,GC,421.0,Call,29.0
2026-07-08,GC,422.0,Call,89.0
2026-07-08,GC,422.5,Call,21.0
2026-07-08,GC,423.0,Call,43.0
2026-07-08,GC,424.0,Call,43.0
2026-07-08,GC,425.0,Call,3412.0
2026-07-08,GC,426.0,Call,106.0
2026-07-08,GC,427.0,Call,51.0
2026-07-08,GC,428.0,Call,26.0
2026-07-08,GC,429.0,Call,24.0
2026-07-08,GC,430.0,Call,316.0
2026-07-08,GC,431.0,Call,47.0
2026-07-08,GC,432.0,Call,62.0
2026-07-08,GC,433.0,Call,36.0
2026-07-08,GC,434.0,Call,82.0
2026-07-08,GC,435.0,Call,228.0
2026-07-08,GC,436.0,Call,70.0
2026-07-08,GC,437.0,Call,20.0
2026-07-08,GC,438.0,Call,3.0
2026-07-08,GC,439.0,Call,27.0
2026-07-08,GC,440.0,Call,383.0
2026-07-08,GC,441.0,Call,13.0
2026-07-08,GC,442.0,Call,5.0
2026-07-08,GC,443.0,Call,6.0
2026-07-08,GC,445.0,Call,38.0
2026-07-08,GC,446.0,Call,12.0
2026-07-08,GC,448.0,Call,17.0
2026-07-08,GC,449.0,Call,17.0
2026-07-08,GC,450.0,Call,745.0
2026-07-08,GC,451.0,Call,27.0
2026-07-08,GC,452.0,Call,21.0
2026-07-08,GC,453.0,Call,3.0
2026-07-08,GC,454.0,Call,110.0
2026-07-08,GC,455.0,Call,544.0
2026-07-08,GC,460.0,Call,343.0
2026-07-08,GC,465.0,Call,261.0
2026-07-08,GC,470.0,Call,244.0
2026-07-08,GC,475.0,Call,132.0
2026-07-08,GC,480.0,Call,28.0
2026-07-08,GC,485.0,Call,177.0
2026-07-08,GC,490.0,Call,95.0
2026-07-08,GC,495.0,Call,71.0
2026-07-08,GC,500.0,Call,445.0
2026-07-08,GC,505.0,Call,304.0
2026-07-08,GC,510.0,Call,258.0
2026-07-08,GC,515.0,Call,41.0
2026-07-08,GC,520.0,Call,12.0
2026-07-08,GC,525.0,Call,96.0
2026-07-08,GC,535.0,Call,3.0
2026-07-08,GC,540.0,Call,2.0
2026-07-08,GC,555.0,Call,104.0
2026-07-08,GC,565.0,Call,3.0
2026-07-08,GC,570.0,Call,4.0
2026-07-08,GC,575.0,Call,29.0
2026-07-08,GC,590.0,Call,6.0
2026-07-08,GC,595.0,Call,12.0
2026-07-08,GC,600.0,Call,998.0
2026-07-08,GC,605.0,Call,11.0
2026-07-08,GC,610.0,Call,10.0
2026-07-08,GC,615.0,Call,16.0
2026-07-08,GC,620.0,Call,4.0
2026-07-08,GC,625.0,Call,2.0
2026-07-08,GC,630.0,Call,6.0
2026-07-08,GC,645.0,Call,160.0
2026-07-08,GC,650.0,Call,36.0
2026-07-08,GC,665.0,Call,6.0
2026-07-08,GC,670.0,Call,2.0
2026-07-08,GC,675.0,Call,4.0
2026-07-08,GC,680.0,Call,32.0
2026-07-08,GC,690.0,Call,33.0
2026-07-08,GC,695.0,Call,3.0
2026-07-08,GC,700.0,Call,183.0
2026-07-08,GC,205.0,Put,26.0
2026-07-08,GC,220.0,Put,2.0
2026-07-08,GC,225.0,Put,2.0
2026-07-08,GC,230.0,Put,1.0
2026-07-08,GC,240.0,Put,5.0
2026-07-08,GC,250.0,Put,622.0
2026-07-08,GC,255.0,Put,293.0
2026-07-08,GC,260.0,Put,377.0
2026-07-08,GC,265.0,Put,19.0
2026-07-08,GC,270.0,Put,153.0
2026-07-08,GC,275.0,Put,333.0
2026-07-08,GC,280.0,Put,6.0
2026-07-08,GC,285.0,Put,77.0
2026-07-08,GC,290.0,Put,34.0
2026-07-08,GC,295.0,Put,40.0
2026-07-08,GC,300.0,Put,105.0
2026-07-08,GC,305.0,Put,15.0
2026-07-08,GC,310.0,Put,41.0
2026-07-08,GC,315.0,Put,180.0
2026-07-08,GC,320.0,Put,80.0
2026-07-08,GC,325.0,Put,1952.0
2026-07-08,GC,330.0,Put,217.0
2026-07-08,GC,335.0,Put,1351.0
2026-07-08,GC,340.0,Put,544.0
2026-07-08,GC,341.0,Put,65.0
2026-07-08,GC,342.0,Put,66.0
2026-07-08,GC,343.0,Put,59.0
2026-07-08,GC,344.0,Put,62.0
2026-07-08,GC,345.0,Put,1019.0
2026-07-08,GC,346.0,Put,60.0
2026-07-08,GC,347.0,Put,80.0
2026-07-08,GC,348.0,Put,58.0
2026-07-08,GC,349.0,Put,73.0
2026-07-08,GC,350.0,Put,13023.0
2026-07-08,GC,351.0,Put,192.0
2026-07-08,GC,352.0,Put,244.0
2026-07-08,GC,353.0,Put,87.0
2026-07-08,GC,354.0,Put,178.0
2026-07-08,GC,355.0,Put,10799.0
2026-07-08,GC,356.0,Put,104.0
2026-07-08,GC,357.0,Put,98.0
2026-07-08,GC,358.0,Put,182.0
2026-07-08,GC,359.0,Put,689.0
2026-07-08,GC,360.0,Put,1143.0
2026-07-08,GC,361.0,Put,123.0
2026-07-08,GC,362.0,Put,240.0
2026-07-08,GC,363.0,Put,610.0
2026-07-08,GC,364.0,Put,135.0
2026-07-08,GC,365.0,Put,619.0
2026-07-08,GC,366.0,Put,611.0
2026-07-08,GC,367.0,Put,212.0
2026-07-08,GC,368.0,Put,675.0
2026-07-08,GC,369.0,Put,169.0
2026-07-08,GC,370.0,Put,2358.0
2026-07-08,GC,371.0,Put,153.0
2026-07-08,GC,372.0,Put,284.0
2026-07-08,GC,373.0,Put,555.0
2026-07-08,GC,374.0,Put,249.0
2026-07-08,GC,375.0,Put,657.0
2026-07-08,GC,376.0,Put,99.0
2026-07-08,GC,377.0,Put,341.0
2026-07-08,GC,378.0,Call,51.0
2026-07-08,GC,379.0,Call,121.0
2026-07-08,GC,380.0,Call,91.0
2026-07-08,GC,381.0,Call,44.0
2026-07-08,GC,382.0,Call,103.0
2026-07-08,GC,383.0,Call,510.0
2026-07-08,GC,384.0,Call,307.0
2026-07-08,GC,385.0,Call,105.0
2026-07-08,GC,386.0,Call,137.0
2026-07-08,GC,387.0,Call,143.0
2026-07-08,GC,388.0,Call,121.0
2026-07-08,GC,389.0,Call,120.0
2026-07-08,GC,390.0,Call,232.0
2026-07-08,GC,391.0,Call,124.0
2026-07-08,GC,392.0,Call,59.0
2026-07-08,GC,393.0,Call,34.0
2026-07-08,GC,394.0,Call,28.0
2026-07-08,GC,395.0,Call,97.0
2026-07-08,GC,396.0,Call,38.0
2026-07-08,GC,397.0,Call,59.0
2026-07-08,GC,400.0,Call,134.0
2026-07-08,GC,401.0,Call,5.0
2026-07-08,GC,402.0,Call,1.0
2026-07-08,GC,405.0,Call,41.0
2026-07-08,GC,415.0,Call,137.0
2026-07-08,GC,460.0,Call,1.0
2026-07-08,GC,465.0,Call,1.0
2026-07-08,GC,470.0,Call,1.0
2026-07-08,GC,485.0,Call,1.0
2026-07-08,GC,490.0,Call,2.0
2026-07-08,GC,500.0,Call,1040.0
2026-07-08,GC,285.0,Put,2.0
2026-07-08,GC,295.0,Put,4.0
2026-07-08,GC,315.0,Put,3.0
2026-07-08,GC,320.0,Put,10.0
2026-07-08,GC,325.0,Put,8.0
2026-07-08,GC,330.0,Put,18.0
2026-07-08,GC,335.0,Put,43.0
2026-07-08,GC,340.0,Put,8.0
2026-07-08,GC,341.0,Put,280.0
2026-07-08,GC,344.0,Put,6.0
2026-07-08,GC,345.0,Put,4.0
2026-07-08,GC,346.0,Put,10.0
2026-07-08,GC,348.0,Put,7.0
2026-07-08,GC,350.0,Put,20.0
2026-07-08,GC,351.0,Put,33.0
2026-07-08,GC,353.0,Put,1.0
2026-07-08,GC,354.0,Put,3.0
2026-07-08,GC,355.0,Put,91.0
2026-07-08,GC,356.0,Put,3.0
2026-07-08,GC,357.0,Put,33.0
2026-07-08,GC,358.0,Put,13.0
2026-07-08,GC,360.0,Put,126.0
2026-07-08,GC,361.0,Put,23.0
2026-07-08,GC,363.0,Put,13.0
2026-07-08,GC,364.0,Put,7.0
2026-07-08,GC,365.0,Put,173.0
2026-07-08,GC,366.0,Put,8.0
2026-07-08,GC,367.0,Put,49.0
2026-07-08,GC,368.0,Put,6.0
2026-07-08,GC,369.0,Put,43.0
2026-07-08,GC,370.0,Put,87.0
2026-07-08,GC,371.0,Put,7.0
2026-07-08,GC,372.0,Put,53.0
2026-07-08,GC,373.0,Put,117.0
2026-07-08,GC,374.0,Put,23.0
2026-07-08,GC,375.0,Put,283.0
2026-07-08,GC,376.0,Put,44.0
2026-07-08,GC,378.0,Call,47.0
2026-07-08,GC,379.0,Call,20.0
2026-07-08,GC,380.0,Call,828.0
2026-07-08,GC,381.0,Call,52.0
2026-07-08,GC,382.0,Call,294.0
2026-07-08,GC,383.0,Call,90.0
2026-07-08,GC,384.0,Call,33.0
2026-07-08,GC,385.0,Call,144.0
2026-07-08,GC,386.0,Call,7.0
2026-07-08,GC,387.0,Call,21.0
2026-07-08,GC,388.0,Call,34.0
2026-07-08,GC,389.0,Call,40.0
2026-07-08,GC,390.0,Call,894.0
2026-07-08,GC,391.0,Call,19.0
2026-07-08,GC,392.0,Call,27.0
2026-07-08,GC,393.0,Call,41.0
2026-07-08,GC,394.0,Call,23.0
2026-07-08,GC,395.0,Call,118.0
2026-07-08,GC,398.0,Call,38.0
2026-07-08,GC,399.0,Call,40.0
2026-07-08,GC,400.0,Call,174.0
2026-07-08,GC,401.0,Call,26.0
2026-07-08,GC,402.0,Call,16.0
2026-07-08,GC,405.0,Call,19.0
2026-07-08,GC,408.0,Call,15.0
2026-07-08,GC,410.0,Call,26.0
2026-07-08,GC,412.0,Call,19.0
2026-07-08,GC,417.0,Call,25.0
2026-07-08,GC,420.0,Call,55.0
2026-07-08,GC,450.0,Call,18.0
2026-07-08,GC,465.0,Call,12.0
2026-07-08,GC,295.0,Put,17.0
2026-07-08,GC,320.0,Put,23.0
2026-07-08,GC,325.0,Put,23.0
2026-07-08,GC,335.0,Put,25.0
2026-07-08,GC,341.0,Put,20.0
2026-07-08,GC,343.0,Put,24.0
2026-07-08,GC,344.0,Put,23.0
2026-07-08,GC,345.0,Put,20.0
2026-07-08,GC,348.0,Put,42.0
2026-07-08,GC,349.0,Put,20.0
2026-07-08,GC,350.0,Put,37.0
2026-07-08,GC,352.0,Put,19.0
2026-07-08,GC,353.0,Put,27.0
2026-07-08,GC,354.0,Put,29.0
2026-07-08,GC,355.0,Put,71.0
2026-07-08,GC,356.0,Put,25.0
2026-07-08,GC,358.0,Put,22.0
2026-07-08,GC,359.0,Put,21.0
2026-07-08,GC,360.0,Put,51.0
2026-07-08,GC,361.0,Put,25.0
2026-07-08,GC,362.0,Put,57.0
2026-07-08,GC,363.0,Put,30.0
2026-07-08,GC,364.0,Put,25.0
2026-07-08,GC,365.0,Put,73.0
2026-07-08,GC,366.0,Put,26.0
2026-07-08,GC,367.0,Put,44.0
2026-07-08,GC,368.0,Put,23.0
2026-07-08,GC,369.0,Put,3.0
2026-07-08,GC,370.0,Put,37.0
2026-07-08,GC,372.0,Put,7.0
2026-07-08,GC,373.0,Put,577.0
2026-07-08,GC,374.0,Put,29.0
2026-07-08,GC,375.0,Put,12.0
2026-07-08,GC,376.0,Put,4.0
2026-07-08,GC,377.0,Put,8.0
2026-07-08,GC,378.0,Call,343.0
2026-07-08,GC,379.0,Call,294.0
2026-07-08,GC,380.0,Call,6964.0
2026-07-08,GC,381.0,Call,1958.0
2026-07-08,GC,382.0,Call,364.0
2026-07-08,GC,383.0,Call,1599.0
2026-07-08,GC,384.0,Call,235.0
2026-07-08,GC,385.0,Call,2210.0
2026-07-08,GC,386.0,Call,145.0
2026-07-08,GC,387.0,Call,80.0
2026-07-08,GC,388.0,Call,90.0
2026-07-08,GC,389.0,Call,223.0
2026-07-08,GC,390.0,Call,5990.0
2026-07-08,GC,391.0,Call,84.0
2026-07-08,GC,392.0,Call,83.0
2026-07-08,GC,393.0,Call,279.0
2026-07-08,GC,394.0,Call,164.0
2026-07-08,GC,395.0,Call,6589.0
2026-07-08,GC,396.0,Call,1208.0
2026-07-08,GC,397.0,Call,334.0
2026-07-08,GC,398.0,Call,267.0
2026-07-08,GC,399.0,Call,386.0
2026-07-08,GC,400.0,Call,19952.0
2026-07-08,GC,401.0,Call,132.0
2026-07-08,GC,402.0,Call,404.0
2026-07-08,GC,403.0,Call,318.0
2026-07-08,GC,404.0,Call,38.0
2026-07-08,GC,405.0,Call,5291.0
2026-07-08,GC,406.0,Call,303.0
2026-07-08,GC,407.0,Call,22.0
2026-07-08,GC,408.0,Call,43.0
2026-07-08,GC,409.0,Call,11.0
2026-07-08,GC,410.0,Call,14447.0
2026-07-08,GC,411.0,Call,12.0
2026-07-08,GC,412.0,Call,24.0
2026-07-08,GC,413.0,Call,179.0
2026-07-08,GC,414.0,Call,34.0
2026-07-08,GC,415.0,Call,4493.0
2026-07-08,GC,416.0,Call,38.0
2026-07-08,GC,417.0,Call,12.0
2026-07-08,GC,418.0,Call,46.0
2026-07-08,GC,419.0,Call,169.0
2026-07-08,GC,420.0,Call,21657.0
2026-07-08,GC,425.0,Call,4457.0
2026-07-08,GC,430.0,Call,7109.0
2026-07-08,GC,435.0,Call,4720.0
2026-07-08,GC,440.0,Call,10495.0
2026-07-08,GC,445.0,Call,5421.0
2026-07-08,GC,450.0,Call,22010.0
2026-07-08,GC,455.0,Call,9348.0
2026-07-08,GC,460.0,Call,5152.0
2026-07-08,GC,465.0,Call,1823.0
2026-07-08,GC,470.0,Call,1950.0
2026-07-08,GC,475.0,Call,7239.0
2026-07-08,GC,480.0,Call,6924.0
2026-07-08,GC,485.0,Call,2875.0
2026-07-08,GC,490.0,Call,7331.0
2026-07-08,GC,495.0,Call,1701.0
2026-07-08,GC,500.0,Call,16860.0
2026-07-08,GC,505.0,Call,1428.0
2026-07-08,GC,510.0,Call,2341.0
2026-07-08,GC,515.0,Call,912.0
2026-07-08,GC,520.0,Call,1755.0
2026-07-08,GC,525.0,Call,3293.0
2026-07-08,GC,530.0,Call,1135.0
2026-07-08,GC,535.0,Call,544.0
2026-07-08,GC,540.0,Call,1460.0
2026-07-08,GC,545.0,Call,1528.0
2026-07-08,GC,550.0,Call,2392.0
2026-07-08,GC,555.0,Call,2191.0
2026-07-08,GC,560.0,Call,4151.0
2026-07-08,GC,565.0,Call,2270.0
2026-07-08,GC,570.0,Call,483.0
2026-07-08,GC,575.0,Call,530.0
2026-07-08,GC,580.0,Call,1325.0
2026-07-08,GC,585.0,Call,1306.0
2026-07-08,GC,590.0,Call,994.0
2026-07-08,GC,595.0,Call,586.0
2026-07-08,GC,600.0,Call,7270.0
2026-07-08,GC,605.0,Call,566.0
2026-07-08,GC,610.0,Call,406.0
2026-07-08,GC,615.0,Call,597.0
2026-07-08,GC,620.0,Call,607.0
2026-07-08,GC,625.0,Call,321.0
2026-07-08,GC,630.0,Call,217.0
2026-07-08,GC,635.0,Call,218.0
2026-07-08,GC,640.0,Call,181.0
2026-07-08,GC,645.0,Call,289.0
2026-07-08,GC,650.0,Call,532.0
2026-07-08,GC,655.0,Call,70.0
2026-07-08,GC,660.0,Call,132.0
2026-07-08,GC,665.0,Call,239.0
2026-07-08,GC,670.0,Call,315.0
2026-07-08,GC,675.0,Call,415.0
2026-07-08,GC,680.0,Call,529.0
2026-07-08,GC,685.0,Call,84.0
2026-07-08,GC,690.0,Call,992.0
2026-07-08,GC,695.0,Call,76.0
2026-07-08,GC,700.0,Call,4366.0
2026-07-08,GC,705.0,Call,14.0
2026-07-08,GC,710.0,Call,543.0
2026-07-08,GC,715.0,Call,315.0
2026-07-08,GC,720.0,Call,429.0
2026-07-08,GC,725.0,Call,213.0
2026-07-08,GC,730.0,Call,246.0
2026-07-08,GC,735.0,Call,87.0
2026-07-08,GC,740.0,Call,239.0
2026-07-08,GC,745.0,Call,43.0
2026-07-08,GC,750.0,Call,3307.0
2026-07-08,GC,755.0,Call,41.0
2026-07-08,GC,760.0,Call,159.0
2026-07-08,GC,770.0,Call,97.0
2026-07-08,GC,780.0,Call,286.0
2026-07-08,GC,790.0,Call,3676.0
2026-07-08,GC,800.0,Call,1247.0
2026-07-08,GC,810.0,Call,138.0
2026-07-08,GC,820.0,Call,54.0
2026-07-08,GC,830.0,Call,215.0
2026-07-08,GC,840.0,Call,631.0
2026-07-08,GC,850.0,Call,10135.0
2026-07-08,GC,860.0,Call,839.0
2026-07-08,GC,870.0,Call,383.0
2026-07-08,GC,880.0,Call,733.0
2026-07-08,GC,890.0,Call,1527.0
2026-07-08,GC,900.0,Call,26221.0
2026-07-08,GC,205.0,Put,168.0
2026-07-08,GC,210.0,Put,204.0
